second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
60.0;5;21;29;0.16763006;0.68786126;0.17453405;0.6498348;0.15900039672851562;2813;0.17712991;0.7268434;29;0;0;0;0
60.0;2;21;30;0.36416185;0.68786126;0.43907577;0.6498348;0.18599700927734375;2910;0.34116238;0.7268434;30;0;0;0;0
60.0;20;21;30;0.23699422;0.68786126;0.26893845;0.6498348;0.24000167846679688;2910;0.25061393;0.7268434;30;0;0;0;0
60.0;20;9;9;0.23699422;0.05202312;0.26893845;0.0043925582;0.004001617431640625;918;0.25061393;0.057804924;9;0;0;0;0
60.0;9;20;10;0.057803467;0.057803467;0.10976789;0.10976789;0.09999847412109375;760;0.04785593;0.04785593;0;0;10;0;0
60.0;8;21;30;0.1734104;0.68786126;0.0076838364;0.6498348;0.006999969482421875;2910;0.18323784;0.7268434;30;0;0;0;0
60.0;20;2;2;0.23699422;0.011560693;0.26893845;0.0010970928;0.00099945068359375;152;0.25061393;0.009571185;0;0;2;0;0
60.0;2;14;33;0.36416185;0.19075145;0.43907577;0.23490764;0.21400070190429688;2508;0.34116238;0.15792456;0;0;33;0;0
61.0;2;14;4;0.022988506;0.022988506;0.0084067285;0.0084067285;0.004001617431640625;304;0.020988677;0.020988677;0;0;4;0;0
61.0;12;21;30;0.1724138;0.3448276;0.0126141;0.035726592;0.00600433349609375;2910;0.20091134;0.4018227;30;0;0;0;0
61.0;14;10;24;0.13793103;0.13793103;0.24369895;0.24369895;0.11600112915039062;1824;0.12593207;0.12593207;0;0;24;0;0
61.0;9;21;30;0.1724138;0.3448276;0.023112493;0.035726592;0.0110015869140625;2910;0.20091134;0.4018227;30;0;0;0;0
61.0;10;0;29;0.16666667;0.16666667;0.27309448;0.27309448;0.12999343872070312;2204;0.15216792;0.15216792;0;0;29;0;0
61.0;3;8;34;0.1954023;0.1954023;0.22058646;0.22058646;0.10499954223632812;2584;0.17840375;0.17840375;0;0;34;0;0
61.0;8;6;23;0.13218391;0.13218391;0.21848679;0.21848679;0.10400009155273438;1748;0.12068489;0.12068489;0;0;23;0;0
62.0;8;6;14;0.029350106;0.029350106;0.0028747404;0.0028747404;0.00299835205078125;1064;0.028848762;0.028848762;0;0;14;0;0
62.0;6;19;11;0.023060797;0.023060797;0.001920151;0.001920151;0.002002716064453125;836;0.022666883;0.022666883;0;0;11;0;0
62.0;19;11;13;0.027253669;0.027253669;0.10258727;0.10258727;0.10699844360351562;988;0.026788136;0.026788136;0;0;13;0;0
62.0;11;9;198;0.41509435;0.41509435;0.14764315;0.14764315;0.15399169921875;15048;0.4080039;0.4080039;0;0;198;0;0
62.0;13;21;30;0.062893085;0.062893085;0.005753138;0.005753138;0.006000518798828125;2910;0.07890028;0.07890028;30;0;0;0;0
62.0;9;20;26;0.054507338;0.054507338;0.12080493;0.12080493;0.12599945068359375;1976;0.053576272;0.053576272;0;0;26;0;0
62.0;20;2;2;0.004192872;0.004192872;0.0;0.0;0.0;152;0.0041212514;0.0041212514;0;0;2;0;0
62.0;2;14;183;0.3836478;0.3836478;0.6184166;0.6184166;0.6450080871582031;13908;0.3770945;0.3770945;0;0;183;0;0
63.0;2;14;68;0.23776224;0.23776224;0.24219938;0.24219938;0.1240081787109375;5168;0.23776224;0.23776224;0;0;68;0;0
63.0;11;9;14;0.04895105;0.09440559;0.007808076;0.2304649;0.003997802734375;1064;0.04895105;0.09440559;0;0;14;0;0
63.0;14;10;26;0.09090909;0.09090909;0.017583072;0.017583072;0.009002685546875;1976;0.09090909;0.09090909;0;0;26;0;0
63.0;10;0;52;0.18181819;0.18181819;0.24023245;0.24023245;0.1230010986328125;3952;0.18181819;0.18181819;0;0;52;0;0
63.0;5;9;13;0.045454547;0.09440559;0.22265683;0.2304649;0.11400222778320312;988;0.045454547;0.09440559;0;0;13;0;0
63.0;9;20;25;0.08741259;0.08741259;0.015623603;0.015623603;0.007999420166015625;1900;0.08741259;0.08741259;0;0;25;0;0
63.0;13;12;35;0.12237762;0.12237762;0.2304649;0.2304649;0.11800003051757812;2660;0.12237762;0.12237762;0;0;35;0;0
63.0;20;2;2;0.006993007;0.006993007;0.0;0.0;0.0;152;0.006993007;0.006993007;0;0;2;0;0
63.0;12;8;19;0.066433564;0.066433564;0.007808076;0.007808076;0.003997802734375;1444;0.066433564;0.066433564;0;0;19;0;0
63.0;8;6;31;0.108391605;0.108391605;0.015623603;0.015623603;0.007999420166015625;2356;0.108391605;0.108391605;0;0;31;0;0
63.0;6;19;1;0.0034965035;0.0034965035;0.0;0.0;0.0;76;0.0034965035;0.0034965035;0;0;1;0;0
64.0;6;19;10;0.09615385;0.09615385;0.7351723;0.7351723;0.7190017700195312;760;0.09615385;0.09615385;0;0;10;0;0
64.0;10;0;4;0.03846154;0.03846154;0.0030657856;0.0030657856;0.00299835205078125;304;0.03846154;0.03846154;0;0;4;0;0
64.0;19;11;13;0.125;0.125;0.005117444;0.005117444;0.0050048828125;988;0.125;0.125;0;0;13;0;0
64.0;11;9;31;0.29807693;0.29807693;0.009197357;0.009197357;0.00899505615234375;2356;0.29807693;0.29807693;0;0;31;0;0
64.0;9;20;26;0.25;0.25;0.12781128;0.12781128;0.125;1976;0.25;0.25;0;0;26;0;0
64.0;20;2;2;0.01923077;0.01923077;0.0010297295;0.0010297295;0.001007080078125;152;0.01923077;0.01923077;0;0;2;0;0
64.0;2;14;18;0.17307693;0.17307693;0.11860612;0.11860612;0.115997314453125;1368;0.17307693;0.17307693;0;0;18;0;0
65.0;2;14;19;0.13669065;0.13669065;0.0059314263;0.0059314263;0.003997802734375;1444;0.124654695;0.124654695;0;0;19;0;0
65.0;14;10;13;0.09352518;0.09352518;0.17507896;0.17507896;0.11800384521484375;988;0.08529005;0.08529005;0;0;13;0;0
65.0;10;0;28;0.20143884;0.20143884;0.0074142828;0.0074142828;0.00499725341796875;2128;0.18370166;0.18370166;0;0;28;0;0
65.0;12;3;15;0.107913665;0.107913665;0.0074256025;0.0074256025;0.0050048828125;1530;0.13207872;0.13207872;15;0;0;0;0
65.0;15;21;30;0.38129497;0.21582733;0.6528191;0.50444293;0.339996337890625;2910;0.40210634;0.25120857;30;0;0;0;0
65.0;15;13;23;0.38129497;0.16546762;0.6528191;0.14837621;0.100006103515625;1748;0.40210634;0.15089779;0;0;23;0;0
65.0;13;12;11;0.07913669;0.07913669;0.1513306;0.1513306;0.10199737548828125;836;0.07216851;0.07216851;0;0;11;0;0
66.0;13;12;22;0.08527132;0.08527132;0.007648891;0.007648891;0.0059967041015625;1672;0.08527132;0.08527132;0;0;22;0;0
66.0;12;8;19;0.07364341;0.07364341;0.0038341768;0.0038341768;0.0030059814453125;1444;0.07364341;0.07364341;0;0;19;0;0
66.0;8;6;30;0.11627907;0.11627907;0.14158233;0.14158233;0.11100006103515625;2280;0.11627907;0.11627907;0;0;30;0;0
66.0;6;19;11;0.04263566;0.04263566;0.1479564;0.1479564;0.115997314453125;836;0.04263566;0.04263566;0;0;11;0;0
66.0;19;11;13;0.0503876;0.0503876;0.0038244454;0.0038244454;0.00299835205078125;988;0.0503876;0.0503876;0;0;13;0;0
66.0;11;9;30;0.11627907;0.11627907;0.15688984;0.15688984;0.1230010986328125;2280;0.11627907;0.11627907;0;0;30;0;0
66.0;9;20;26;0.1007752;0.1007752;0.010208252;0.010208252;0.00800323486328125;1976;0.1007752;0.1007752;0;0;26;0;0
66.0;20;2;2;0.007751938;0.007751938;0.0;0.0;0.0;152;0.007751938;0.007751938;0;0;2;0;0
66.0;2;14;36;0.13953489;0.13953489;0.20152783;0.20152783;0.15799713134765625;2736;0.13953489;0.13953489;0;0;36;0;0
66.0;14;10;12;0.046511628;0.046511628;0.0038244454;0.0038244454;0.00299835205078125;912;0.046511628;0.046511628;0;0;12;0;0
66.0;10;0;28;0.10852713;0.10852713;0.0127578825;0.0127578825;0.01000213623046875;2128;0.10852713;0.10852713;0;0;28;0;0
66.0;16;15;29;0.1124031;0.1124031;0.3099455;0.3099455;0.2429962158203125;2204;0.1124031;0.1124031;0;0;29;0;0
67.0;16;15;10;0.047393367;0.047393367;0.4040823;0.4040823;0.35599517822265625;760;0.0472079;0.0472079;0;0;10;0;0
67.0;15;13;34;0.16113745;0.16113745;0.1407503;0.1407503;0.12400054931640625;2584;0.16050686;0.16050686;0;0;34;0;0
67.0;13;12;33;0.1563981;0.1563981;0.014756569;0.014756569;0.01300048828125;2508;0.15578607;0.15578607;0;0;33;0;0
67.0;12;8;19;0.0900474;0.0900474;0.006815387;0.006815387;0.00600433349609375;1444;0.089695014;0.089695014;0;0;19;0;0
67.0;8;6;31;0.14691943;0.14691943;0.1384814;0.1384814;0.12200164794921875;2356;0.1463445;0.1463445;0;0;31;0;0
67.0;6;19;11;0.06635071;0.0521327;0.14869148;0.0056722728;0.00499725341796875;836;0.07000435;0.05192869;0;0;11;0;0
67.0;19;11;13;0.061611373;0.061611373;0.002268909;0.002268909;0.0019989013671875;988;0.061370272;0.061370272;0;0;13;0;0
67.0;11;9;31;0.14691943;0.14691943;0.1384814;0.1384814;0.12200164794921875;2356;0.1463445;0.1463445;0;0;31;0;0
67.0;9;20;26;0.123222746;0.123222746;0.0056722728;0.0056722728;0.00499725341796875;1976;0.122740544;0.122740544;0;0;26;0;0
67.0;6;21;3;0.06635071;0.014218009;0.14869148;0.14301921;0.12599945068359375;291;0.07000435;0.018075656;3;0;0;0;0
68.0;6;21;27;0.12796208;0.27014217;0.11669278;0.5901737;0.12100982666015625;2619;0.15197586;0.32083791;27;0;0;0;0
68.0;20;2;76;0.3601896;0.3601896;0.018312108;0.018312108;0.01898956298828125;5776;0.3351709;0.3351709;0;0;76;0;0
68.0;2;14;36;0.17061612;0.17061612;0.122468196;0.122468196;0.1269989013671875;2736;0.15876517;0.15876517;0;0;36;0;0
68.0;14;10;13;0.061611373;0.061611373;0.0028913855;0.0028913855;0.00299835205078125;988;0.057331864;0.057331864;0;0;13;0;0
68.0;10;0;29;0.13744076;0.13744076;0.26615462;0.26615462;0.2760009765625;2204;0.12789416;0.12789416;0;0;29;0;0
68.0;1;21;30;0.1421801;0.27014217;0.4734809;0.5901737;0.490997314453125;2910;0.16886206;0.32083791;30;0;0;0;0
69.0;16;21;30;0.25;0.59166664;0.3374545;0.7478357;0.27300262451171875;2910;0.24484645;0.5794699;30;0;0;0;0
69.0;3;21;30;0.475;0.59166664;0.4239801;0.7478357;0.23799896240234375;2910;0.4765671;0.5794699;30;0;0;0;0
69.0;1;18;19;0.15833333;0.15833333;0.11990041;0.11990041;0.0970001220703125;1938;0.16306268;0.16306268;19;0;0;0;0
69.0;10;14;3;0.025;0.025;0.0024708123;0.0024708123;0.0019989013671875;306;0.02574674;0.02574674;3;0;0;0;0
69.0;3;12;27;0.475;0.225;0.4239801;0.1297931;0.10500335693359375;2754;0.4765671;0.23172066;27;0;0;0;0
69.0;18;21;11;0.09166667;0.59166664;0.116194196;0.7478357;0.09400177001953125;1067;0.08977703;0.5794699;11;0;0;0;0
70.0;18;21;19;0.07876712;0.06506849;0.17893308;0.17553744;0.154998779296875;1843;0.09438607;0.081021674;19;0;0;0;0
70.0;15;16;6;0.14041096;0.034246575;0.12797228;0.0067913183;0.00299835205078125;612;0.14384314;0.040269047;6;0;0;0;0
70.0;18;16;4;0.07876712;0.034246575;0.17893308;0.0067913183;0.00299835205078125;304;0.09438607;0.040269047;0;0;4;0;0
70.0;16;15;27;0.09246575;0.09246575;0.115521535;0.115521535;0.1020050048828125;2052;0.0902097;0.0902097;0;0;27;0;0
70.0;15;13;35;0.14041096;0.11986301;0.12797228;0.12457662;0.1100006103515625;2660;0.14384314;0.116938494;0;0;35;0;0
70.0;13;12;33;0.1130137;0.1130137;0.12910417;0.12910417;0.1139984130859375;2508;0.1102563;0.1102563;0;0;33;0;0
70.0;12;8;19;0.06506849;0.06506849;0.0045275455;0.0045275455;0.003997802734375;1444;0.0634809;0.0634809;0;0;19;0;0
70.0;8;6;31;0.10616438;0.10616438;0.13929978;0.13929978;0.1230010986328125;2356;0.1035741;0.1035741;0;0;31;0;0
70.0;6;19;46;0.15753424;0.15753424;0.14608246;0.14608246;0.12899017333984375;3496;0.15369059;0.15369059;0;0;46;0;0
70.0;14;10;34;0.11643836;0.11643836;0.011336144;0.011336144;0.010009765625;2584;0.1135974;0.1135974;0;0;34;0;0
70.0;10;0;24;0.08219178;0.08219178;0.14382733;0.14382733;0.1269989013671875;1824;0.0801864;0.0801864;0;0;24;0;0
70.0;19;11;14;0.047945205;0.047945205;0.0033956592;0.0033956592;0.00299835205078125;1064;0.0467754;0.0467754;0;0;14;0;0
71.0;10;0;5;0.014084507;0.014084507;0.0155100655;0.0155100655;0.0160064697265625;380;0.012591954;0.012591954;0;0;5;0;0
71.0;11;9;31;0.08732394;0.08732394;0.30328906;0.30328906;0.31299591064453125;2356;0.07807012;0.07807012;0;0;31;0;0
71.0;9;20;97;0.27323943;0.27323943;0.2577569;0.2577569;0.2660064697265625;7372;0.24428391;0.24428391;0;0;97;0;0
71.0;19;6;123;0.34647888;0.34647888;0.37402323;0.37402323;0.38599395751953125;12546;0.4157333;0.4157333;123;0;0;0;0
71.0;14;10;28;0.07887324;0.07887324;0.03391071;0.03391071;0.03499603271484375;2128;0.07051495;0.07051495;0;0;28;0;0
71.0;20;2;2;0.0056338026;0.0056338026;0.0;0.0;0.0;152;0.0050367815;0.0050367815;0;0;2;0;0
71.0;2;14;69;0.1943662;0.1943662;0.0155100655;0.0155100655;0.0160064697265625;5244;0.17376897;0.17376897;0;0;69;0;0
72.0;19;6;8;0.028880866;0.028880866;0.0038001856;0.0038001856;0.00299835205078125;816;0.038381938;0.038381938;8;0;0;0;0
72.0;2;14;84;0.3032491;0.3032491;0.54625976;0.54625976;0.430999755859375;6384;0.3002822;0.3002822;0;0;84;0;0
72.0;14;10;70;0.25270757;0.25270757;0.16603814;0.16603814;0.13100433349609375;5320;0.25023517;0.25023517;0;0;70;0;0
72.0;10;0;66;0.23826715;0.23826715;0.14068423;0.14068423;0.11100006103515625;5016;0.23593603;0.23593603;0;0;66;0;0
72.0;1;18;9;0.032490976;0.032490976;0.0038001856;0.0038001856;0.00299835205078125;684;0.032173093;0.032173093;0;0;9;0;0
72.0;18;16;23;0.08303249;0.08303249;0.00887677;0.00887677;0.0070037841796875;1748;0.08222013;0.08222013;0;0;23;0;0
72.0;16;15;17;0.06137184;0.06137184;0.13054073;0.13054073;0.102996826171875;1292;0.060771402;0.060771402;0;0;17;0;0
73.0;16;15;10;0.030959751;0.030959751;0.003896519;0.003896519;0.003997802734375;760;0.030959751;0.030959751;0;0;10;0;0
73.0;15;13;35;0.108359136;0.108359136;0.005852215;0.005852215;0.00600433349609375;2660;0.108359136;0.108359136;0;0;35;0;0
73.0;13;12;33;0.10216718;0.10216718;0.007793038;0.007793038;0.00799560546875;2508;0.10216718;0.10216718;0;0;33;0;0
73.0;12;8;19;0.05882353;0.05882353;0.11891076;0.11891076;0.12200164794921875;1444;0.05882353;0.05882353;0;0;19;0;0
73.0;8;6;31;0.095975235;0.095975235;0.121833146;0.121833146;0.125;2356;0.095975235;0.095975235;0;0;31;0;0
73.0;6;19;11;0.03405573;0.03405573;0.0029223894;0.0029223894;0.00299835205078125;836;0.03405573;0.03405573;0;0;11;0;0
73.0;19;11;13;0.04024768;0.04024768;0.0029223894;0.0029223894;0.00299835205078125;988;0.04024768;0.04024768;0;0;13;0;0
73.0;11;9;30;0.09287926;0.09287926;0.11891076;0.11891076;0.12200164794921875;2280;0.09287926;0.09287926;0;0;30;0;0
73.0;9;20;26;0.08049536;0.08049536;0.004878085;0.004878085;0.0050048828125;1976;0.08049536;0.08049536;0;0;26;0;0
73.0;20;2;39;0.120743036;0.120743036;0.12085902;0.12085902;0.12400054931640625;2964;0.120743036;0.120743036;0;0;39;0;0
73.0;2;14;36;0.111455105;0.111455105;0.11598093;0.11598093;0.11899566650390625;2736;0.111455105;0.111455105;0;0;36;0;0
73.0;14;10;12;0.0371517;0.0371517;0.0019482595;0.0019482595;0.0019989013671875;912;0.0371517;0.0371517;0;0;12;0;0
73.0;10;0;28;0.086687304;0.086687304;0.37329248;0.37329248;0.38299560546875;2128;0.086687304;0.086687304;0;0;28;0;0
74.0;2;20;11;1.0;1.0;1.0;1.0;0.0890045166015625;1122;1.0;1.0;11;0;0;0;0
75.0;16;18;11;1.0;1.0;1.0;1.0;0.08899688720703125;1122;1.0;1.0;11;0;0;0;0
76.0;6;8;7;0.13725491;0.13725491;0.49204746;0.49204746;0.09299468994140625;714;0.13725491;0.13725491;7;0;0;0;0
76.0;17;7;15;0.29411766;0.29411766;0.44974163;0.44974163;0.08499908447265625;1530;0.29411766;0.29411766;15;0;0;0;0
76.0;9;11;5;0.09803922;0.09803922;0.015864685;0.015864685;0.00299835205078125;510;0.09803922;0.09803922;5;0;0;0;0
76.0;5;9;24;0.47058824;0.47058824;0.042346198;0.042346198;0.00800323486328125;2448;0.47058824;0.47058824;24;0;0;0;0
77.0;11;9;26;0.1625;0.1625;0.1551689;0.1551689;0.0989990234375;1976;0.15551707;0.15551707;0;0;26;0;0
77.0;9;20;26;0.1625;0.1625;0.15986846;0.15986846;0.10199737548828125;1976;0.15551707;0.15551707;0;0;26;0;0
77.0;20;2;39;0.24375;0.3625;0.1771121;0.6661405;0.11299896240234375;2964;0.23327562;0.38580197;0;0;39;0;0
77.0;2;14;36;0.225;0.225;0.010977578;0.010977578;0.0070037841796875;2736;0.21533135;0.21533135;0;0;36;0;0
77.0;14;10;12;0.19375;0.075;0.4937399;0.0047115097;0.0030059814453125;912;0.22430348;0.07177711;0;0;12;0;0
77.0;18;1;2;0.0125;0.0125;0.0031330343;0.0031330343;0.0019989013671875;204;0.016055407;0.016055407;2;0;0;0;0
77.0;14;2;19;0.19375;0.3625;0.4937399;0.6661405;0.31200408935546875;1938;0.22430348;0.38580197;19;0;0;0;0
78.0;2;14;6;0.08;0.08;0.33564773;0.33564773;0.0970001220703125;456;0.07093964;0.07093964;0;0;6;0;0
78.0;14;10;12;0.16;0.16;0.010375142;0.010375142;0.00299835205078125;912;0.14187928;0.14187928;0;0;12;0;0
78.0;10;0;29;0.38666666;0.38666666;0.3218142;0.3218142;0.0930023193359375;2204;0.3428749;0.3428749;0;0;29;0;0
78.0;4;7;28;0.37333333;0.37333333;0.33216295;0.33216295;0.0959930419921875;2856;0.44430616;0.44430616;28;0;0;0;0
79.0;0;21;30;0.38961038;0.38961038;0.5054025;0.5054025;0.1869964599609375;2910;0.42996454;0.42996454;30;0;0;0;0
79.0;20;9;11;0.14285715;0.14285715;0.22702904;0.22702904;0.0839996337890625;1122;0.16578014;0.16578014;11;0;0;0;0
79.0;10;0;36;0.46753246;0.46753246;0.26756847;0.26756847;0.0989990234375;2736;0.40425533;0.40425533;0;0;36;0;0
80.0;17;0;18;1.0;1.0;1.0;1.0;0.0839996337890625;1368;1.0;1.0;0;0;18;0;0
81.0;11;19;15;0.55263156;0.19736843;0.37863415;0.27293915;0.2350006103515625;1530;0.54470265;0.20086648;15;0;0;0;0
81.0;13;15;22;0.28947368;0.28947368;0.009286417;0.009286417;0.00799560546875;2244;0.29460418;0.29460418;22;0;0;0;0
81.0;7;4;12;0.15789473;0.15789473;0.61207944;0.61207944;0.5270004272460938;1224;0.16069318;0.16069318;12;0;0;0;0
81.0;11;21;27;0.55263156;0.35526314;0.37863415;0.10569502;0.09100341796875;2619;0.54470265;0.34383616;27;0;0;0;0
82.0;11;21;3;0.22222222;0.019607844;0.43344444;0.2576815;0.1510009765625;291;0.22641347;0.024890942;3;0;0;0;0
82.0;19;11;13;0.08496732;0.08496732;0.16552964;0.16552964;0.0970001220703125;988;0.084509455;0.084509455;0;0;13;0;0
82.0;11;9;31;0.22222222;0.20261438;0.43344444;0.17576294;0.102996826171875;2356;0.22641347;0.20152254;0;0;31;0;0
82.0;9;20;26;0.16993465;0.16993465;0.010246328;0.010246328;0.00600433349609375;1976;0.16901891;0.16901891;0;0;26;0;0
82.0;20;2;2;0.013071896;0.013071896;0.0;0.0;0.0;152;0.013001454;0.013001454;0;0;2;0;0
82.0;2;14;37;0.24183007;0.24183007;0.18942037;0.18942037;0.11100006103515625;2812;0.2405269;0.2405269;0;0;37;0;0
82.0;14;10;12;0.078431375;0.078431375;0.19112593;0.19112593;0.11199951171875;912;0.078008726;0.078008726;0;0;12;0;0
82.0;10;0;29;0.18954249;0.18954249;0.010233309;0.010233309;0.0059967041015625;2204;0.18852109;0.18852109;0;0;29;0;0
83.0;8;3;4;0.0625;0.0625;0.10287875;0.10287875;0.0930023193359375;408;0.0655106;0.0655106;4;0;0;0;0
83.0;19;21;30;0.46875;0.9375;0.35951015;0.89712125;0.3249969482421875;2910;0.4672447;0.9344894;30;0;0;0;0
